ReviewID,ProductID,UserID,Rating,ReviewText,ReviewDate,Review #,Brand,Variety,Style,Country,Stars,Top Ten
REV2310,Product_A,User_114,4.0,works perfectly. excellent quality. works as expected.,2024-02-09,,,,,,,
REV2311,Product_D,User_181,2.0,missing features. poor quality. met expectations.,2023-09-23,,,,,,,
REV2312,Product_D,User_194,1.0,very disappointed. customer service was bad. works as expected.,2023-04-20,,,,,,,
REV2313,Product_A,User_105,3.0,decent for the price. great value.,2023-01-25,,,,,,,
REV2314,Product_D,User_124,2.0,would not recommend. bad experience.,2023-03-20,,,,,,,
REV2315,Product_E,User_130,4.0,excellent quality. wonderful experience. met expectations.,2024-06-15,,,,,,,
REV2316,Product_C,User_101,5.0,easy to use. works perfectly.,2023-03-01,,,,,,,
REV2317,Product_C,User_133,5.0,excellent quality. exceeded expectations.,2023-12-11,,,,,,,
REV2318,Product_C,User_108,1.0,waste of money. missing features.,2023-04-09,,,,,,,
REV2319,Product_D,User_196,3.0,nothing special. terrible product.,2023-09-17,,,,,,,
REV2320,Product_D,User_151,5.0,highly recommend. highly recommend.,2023-08-09,,,,,,,
REV2321,Product_E,User_162,2.0,bad experience. does not work.,2024-07-27,,,,,,,
REV2322,Product_E,User_185,4.0,easy to use. excellent quality. decent for the price.,2024-10-06,,,,,,,
REV2323,Product_B,User_186,5.0,great value. love this product.,2024-02-27,,,,,,,
REV2324,Product_B,User_184,2.0,poor quality. waste of money.,2024-11-23,,,,,,,
REV2325,Product_A,User_198,4.0,five stars. exceeded expectations.,2024-05-11,,,,,,,
REV2326,Product_E,User_125,4.0,highly recommend. excellent quality.,2024-05-24,,,,,,,
REV2327,Product_B,User_198,4.0,wonderful experience. very satisfied.,2024-03-11,,,,,,,
REV2328,Product_E,User_163,2.0,awful. missing features.,2023-01-17,,,,,,,
REV2329,Product_D,User_147,2.0,terrible product. worst purchase.,2023-01-29,,,,,,,
REV2330,Product_E,User_127,4.0,easy to use. excellent quality.,2024-12-15,,,,,,,
REV2331,Product_A,User_159,1.0,does not work. waste of money.,2023-06-22,,,,,,,
REV2332,Product_E,User_107,1.0,missing features. difficult to use.,2023-07-19,,,,,,,
REV2333,Product_C,User_123,5.0,fantastic. love this product.,2024-04-27,,,,,,,
REV2334,Product_B,User_130,5.0,highly recommend. exceeded expectations.,2024-01-01,,,,,,,
REV2335,Product_C,User_127,3.0,decent for the price. very disappointed.,2024-07-16,,,,,,,
REV2336,Product_D,User_180,2.0,awful. awful.,2023-08-11,,,,,,,
REV2337,Product_B,User_166,2.0,would not recommend. customer service was bad. some pros and cons.,2024-07-14,,,,,,,
REV2338,Product_A,User_161,1.0,worst purchase. waste of money. could be better.,2024-01-05,,,,,,,
REV2339,Product_E,User_152,2.0,one star. poor quality. it's okay.,2023-06-09,,,,,,,
REV2340,Product_A,User_124,2.0,broke easily. customer service was bad.,2024-05-02,,,,,,,
REV2341,Product_B,User_121,1.0,would not recommend. waste of money.,2024-02-18,,,,,,,
REV2342,Product_A,User_120,3.0,neither good nor bad. one star.,2023-05-02,,,,,,,
REV2343,Product_B,User_120,1.0,customer service was bad. waste of money.,2024-02-01,,,,,,,
REV2344,Product_C,User_185,4.0,exceeded expectations. amazing features.,2024-10-23,,,,,,,
REV2345,Product_E,User_181,5.0,great value. highly recommend.,2024-06-24,,,,,,,
REV2346,Product_D,User_176,3.0,decent for the price. awful.,2023-10-05,,,,,,,
REV2347,Product_C,User_122,3.0,neither good nor bad. missing features.,2024-02-17,,,,,,,
REV2348,Product_B,User_157,5.0,fantastic. love this product.,2024-10-17,,,,,,,
REV2349,Product_A,User_103,3.0,works as expected. best purchase ever.,2023-04-14,,,,,,,
REV2350,Product_C,User_188,2.0,waste of money. customer service was bad.,2023-01-10,,,,,,,
REV2351,Product_B,User_140,3.0,some pros and cons. very disappointed.,2023-04-22,,,,,,,
REV2352,Product_B,User_157,2.0,one star. terrible product. some pros and cons.,2024-07-19,,,,,,,
REV2353,Product_E,User_119,2.0,does not work. difficult to use.,2024-08-09,,,,,,,
REV2354,Product_E,User_157,3.0,nothing special. awful.,2023-05-12,,,,,,,
REV2355,Product_B,User_136,3.0,met expectations. waste of money.,2024-04-13,,,,,,,
REV2356,Product_D,User_159,2.0,bad experience. would not recommend.,2023-02-26,,,,,,,
REV2357,Product_E,User_113,4.0,fantastic. great value.,2024-05-29,,,,,,,
REV2358,Product_D,User_123,4.0,excellent quality. works perfectly. works as expected.,2023-06-11,,,,,,,
REV2359,Product_C,User_121,1.0,bad experience. one star.,2024-10-25,,,,,,,
REV2360,Product_D,User_163,5.0,wonderful experience. highly recommend. it's okay.,2023-01-19,,,,,,,
REV2361,Product_B,User_162,1.0,terrible product. broke easily.,2024-09-19,,,,,,,
REV2362,Product_A,User_144,3.0,it's okay. would not recommend.,2023-06-10,,,,,,,
REV2363,Product_D,User_174,3.0,decent for the price. wonderful experience.,2023-05-17,,,,,,,
REV2364,Product_B,User_102,2.0,terrible product. customer service was bad.,2024-09-10,,,,,,,
REV2365,Product_A,User_150,5.0,works perfectly. best purchase ever.,2024-03-01,,,,,,,
REV2366,Product_E,User_183,5.0,great value. best purchase ever.,2023-02-18,,,,,,,
REV2367,Product_B,User_103,4.0,easy to use. easy to use.,2024-09-29,,,,,,,
REV2368,Product_A,User_199,1.0,customer service was bad. one star. some pros and cons.,2023-07-01,,,,,,,
REV2369,Product_A,User_135,4.0,fantastic. five stars. met expectations.,2024-12-25,,,,,,,
REV2370,Product_C,User_154,4.0,fantastic. best purchase ever. met expectations.,2023-08-08,,,,,,,
REV2371,Product_A,User_176,2.0,one star. missing features.,2024-08-04,,,,,,,
REV2372,Product_D,User_181,3.0,some pros and cons. excellent quality.,2023-09-07,,,,,,,
REV2373,Product_C,User_106,1.0,poor quality. awful.,2023-03-11,,,,,,,
REV2374,Product_B,User_125,5.0,fantastic. amazing features.,2024-05-06,,,,,,,
REV2375,Product_B,User_168,5.0,easy to use. best purchase ever. it's okay.,2023-05-11,,,,,,,
REV2376,Product_C,User_188,3.0,some pros and cons. love this product.,2024-01-19,,,,,,,
REV2377,Product_E,User_167,2.0,missing features. difficult to use.,2024-05-04,,,,,,,
REV2378,Product_A,User_123,1.0,bad experience. poor quality.,2024-07-26,,,,,,,
REV2379,Product_A,User_138,3.0,it's okay. very disappointed.,2024-08-20,,,,,,,
REV2380,Product_A,User_173,2.0,poor quality. very disappointed.,2024-05-31,,,,,,,
REV2381,Product_B,User_197,2.0,does not work. bad experience.,2023-05-24,,,,,,,
REV2382,Product_D,User_158,4.0,works perfectly. works perfectly.,2024-10-11,,,,,,,
REV2383,Product_D,User_125,5.0,highly recommend. highly recommend.,2024-01-18,,,,,,,
REV2384,Product_D,User_191,5.0,amazing features. fantastic.,2024-01-16,,,,,,,
REV2385,Product_A,User_162,2.0,missing features. awful.,2023-03-07,,,,,,,
REV2386,Product_A,User_141,4.0,very satisfied. easy to use.,2023-08-15,,,,,,,
REV2387,Product_C,User_149,1.0,does not work. waste of money.,2024-03-02,,,,,,,
REV2388,Product_B,User_107,4.0,five stars. amazing features.,2024-05-22,,,,,,,
REV2389,Product_A,User_146,5.0,fantastic. excellent quality. nothing special.,2023-08-26,,,,,,,
REV2390,Product_B,User_106,4.0,wonderful experience. works perfectly.,2024-01-22,,,,,,,
REV2391,Product_A,User_191,3.0,neither good nor bad. great value.,2023-05-09,,,,,,,
REV2392,Product_C,User_103,4.0,very satisfied. works perfectly.,2024-01-01,,,,,,,
REV2393,Product_C,User_145,4.0,love this product. wonderful experience.,2023-01-16,,,,,,,
REV2394,Product_E,User_133,5.0,five stars. very satisfied.,2023-09-17,,,,,,,
REV2395,Product_C,User_168,3.0,works as expected. missing features.,2024-06-20,,,,,,,
REV2396,Product_B,User_125,4.0,great value. works perfectly. some pros and cons.,2024-01-17,,,,,,,
REV2397,Product_B,User_105,4.0,five stars. five stars.,2023-07-30,,,,,,,
REV2398,Product_D,User_172,2.0,awful. poor quality.,2024-12-25,,,,,,,
REV2399,Product_D,User_129,4.0,five stars. fantastic. it's okay.,2023-10-04,,,,,,,
REV2400,Product_C,User_151,5.0,amazing features. works perfectly.,2024-06-29,,,,,,,
REV2401,Product_C,User_156,2.0,very disappointed. terrible product.,2023-10-06,,,,,,,
REV2402,Product_C,User_134,3.0,nothing special. poor quality.,2023-10-16,,,,,,,
REV2403,Product_C,User_139,2.0,one star. difficult to use. nothing special.,2023-09-05,,,,,,,
REV2404,Product_A,User_171,4.0,works perfectly. highly recommend.,2024-10-01,,,,,,,
REV2405,Product_C,User_156,5.0,great value. highly recommend.,2024-09-20,,,,,,,
REV2406,Product_A,User_138,4.0,works perfectly. five stars.,2024-01-28,,,,,,,
REV2407,Product_C,User_196,2.0,broke easily. broke easily.,2024-10-07,,,,,,,
REV2408,Product_B,User_145,3.0,nothing special. works perfectly.,2024-07-03,,,,,,,
REV2409,Product_C,User_183,3.0,could be better. worst purchase.,2023-10-08,,,,,,,
REV2410,Product_C,User_150,1.0,does not work. missing features.,2024-03-01,,,,,,,
REV2411,Product_A,User_118,5.0,fantastic. very satisfied. nothing special.,2024-02-02,,,,,,,
REV2412,Product_A,User_163,1.0,awful. would not recommend.,2024-11-03,,,,,,,
REV2413,Product_E,User_198,3.0,some pros and cons. highly recommend.,2023-11-30,,,,,,,
REV2414,Product_B,User_185,4.0,easy to use. wonderful experience.,2024-09-23,,,,,,,
REV2415,Product_C,User_110,4.0,excellent quality. great value.,2024-07-29,,,,,,,
REV2416,Product_D,User_166,5.0,love this product. great value. some pros and cons.,2024-11-14,,,,,,,
REV2417,Product_C,User_180,4.0,fantastic. love this product. neither good nor bad.,2024-04-26,,,,,,,
REV2418,Product_D,User_145,4.0,amazing features. works perfectly.,2024-07-12,,,,,,,
REV2419,Product_E,User_150,5.0,highly recommend. amazing features.,2024-07-03,,,,,,,
REV2420,Product_D,User_127,4.0,five stars. wonderful experience.,2024-02-10,,,,,,,
REV2421,Product_B,User_187,4.0,exceeded expectations. easy to use.,2023-06-11,,,,,,,
REV2422,Product_B,User_116,1.0,one star. very disappointed. could be better.,2024-07-26,,,,,,,
REV2423,Product_D,User_164,3.0,it's okay. customer service was bad.,2024-03-16,,,,,,,
REV2424,Product_E,User_183,3.0,met expectations. terrible product.,2024-11-19,,,,,,,
REV2425,Product_D,User_196,3.0,neither good nor bad. terrible product.,2024-08-24,,,,,,,
REV2426,Product_C,User_153,2.0,missing features. missing features.,2024-01-17,,,,,,,
REV2427,Product_A,User_116,1.0,difficult to use. difficult to use.,2024-07-24,,,,,,,
REV2428,Product_C,User_118,5.0,wonderful experience. love this product.,2023-11-29,,,,,,,
REV2429,Product_D,User_171,3.0,decent for the price. wonderful experience.,2024-03-31,,,,,,,
REV2430,Product_E,User_189,1.0,one star. worst purchase.,2023-04-13,,,,,,,
REV2431,Product_C,User_145,1.0,customer service was bad. bad experience.,2023-12-09,,,,,,,
REV2432,Product_D,User_181,1.0,poor quality. would not recommend.,2024-10-19,,,,,,,
REV2433,Product_B,User_118,4.0,fantastic. highly recommend.,2024-02-16,,,,,,,
REV2434,Product_B,User_114,4.0,easy to use. excellent quality.,2023-02-10,,,,,,,
REV2435,Product_B,User_165,1.0,customer service was bad. poor quality. some pros and cons.,2023-09-23,,,,,,,
REV2436,Product_D,User_102,1.0,very disappointed. broke easily.,2023-03-25,,,,,,,
REV2437,Product_C,User_115,5.0,fantastic. excellent quality. works as expected.,2023-12-16,,,,,,,
REV2438,Product_A,User_154,3.0,decent for the price. missing features.,2023-12-23,,,,,,,
REV2439,Product_D,User_120,1.0,broke easily. poor quality.,2024-03-13,,,,,,,
REV2440,Product_A,User_152,5.0,five stars. five stars.,2024-09-25,,,,,,,
REV2441,Product_C,User_127,3.0,some pros and cons. fantastic.,2023-06-21,,,,,,,
REV2442,Product_B,User_156,3.0,nothing special. fantastic.,2023-04-28,,,,,,,
REV2443,Product_D,User_136,2.0,would not recommend. waste of money.,2023-01-07,,,,,,,
REV2444,Product_D,User_118,1.0,worst purchase. one star.,2024-10-30,,,,,,,
REV2445,Product_C,User_194,3.0,it's okay. great value.,2024-04-19,,,,,,,
REV2446,Product_D,User_155,2.0,very disappointed. terrible product. it's okay.,2023-07-23,,,,,,,
REV2447,Product_B,User_168,5.0,fantastic. exceeded expectations.,2024-01-11,,,,,,,
REV2448,Product_D,User_125,5.0,very satisfied. exceeded expectations.,2023-06-04,,,,,,,
REV2449,Product_C,User_149,2.0,broke easily. bad experience.,2023-09-19,,,,,,,
REV2450,Product_E,User_136,2.0,one star. waste of money.,2023-06-19,,,,,,,
REV2451,Product_B,User_172,4.0,wonderful experience. wonderful experience.,2024-01-04,,,,,,,
REV2452,Product_A,User_195,4.0,highly recommend. great value. it's okay.,2023-10-05,,,,,,,
REV2453,Product_B,User_185,5.0,easy to use. works perfectly.,2024-01-14,,,,,,,
REV2454,Product_E,User_150,2.0,waste of money. customer service was bad.,2024-05-11,,,,,,,
REV2455,Product_D,User_110,5.0,highly recommend. works perfectly. could be better.,2023-12-25,,,,,,,
REV2456,Product_C,User_112,5.0,excellent quality. exceeded expectations. it's okay.,2023-04-21,,,,,,,
REV2457,Product_D,User_181,3.0,met expectations. worst purchase.,2023-04-14,,,,,,,
REV2458,Product_E,User_184,3.0,decent for the price. highly recommend.,2024-06-03,,,,,,,
REV2459,Product_C,User_197,3.0,met expectations. one star.,2023-09-24,,,,,,,
REV2460,Product_C,User_191,5.0,love this product. fantastic. met expectations.,2024-05-31,,,,,,,
REV2461,Product_C,User_118,1.0,one star. one star.,2024-10-27,,,,,,,
REV2462,Product_D,User_174,2.0,customer service was bad. awful.,2024-02-21,,,,,,,
REV2463,Product_C,User_163,3.0,average product. waste of money.,2024-05-13,,,,,,,
REV2464,Product_B,User_191,3.0,nothing special. does not work.,2024-11-17,,,,,,,
REV2465,Product_D,User_144,1.0,terrible product. terrible product.,2023-12-03,,,,,,,
REV2466,Product_C,User_158,3.0,neither good nor bad. very satisfied.,2023-01-13,,,,,,,
REV2467,Product_C,User_166,5.0,best purchase ever. best purchase ever.,2024-07-19,,,,,,,
REV2468,Product_D,User_165,5.0,fantastic. works perfectly. some pros and cons.,2024-11-11,,,,,,,
REV2469,Product_C,User_107,3.0,could be better. easy to use.,2023-04-23,,,,,,,
REV2470,Product_A,User_135,3.0,decent for the price. waste of money.,2023-01-25,,,,,,,
REV2471,Product_E,User_159,5.0,amazing features. love this product.,2023-05-08,,,,,,,
REV2472,Product_A,User_133,2.0,would not recommend. customer service was bad. works as expected.,2024-01-19,,,,,,,
REV2473,Product_D,User_176,3.0,average product. works perfectly.,2024-11-15,,,,,,,
REV2474,Product_B,User_139,3.0,neither good nor bad. one star.,2024-10-18,,,,,,,
REV2475,Product_B,User_165,4.0,wonderful experience. fantastic. average product.,2024-04-18,,,,,,,
REV2476,Product_C,User_192,3.0,decent for the price. terrible product.,2023-08-19,,,,,,,
REV2477,Product_E,User_112,1.0,does not work. waste of money.,2024-06-16,,,,,,,
REV2478,Product_A,User_154,1.0,customer service was bad. worst purchase.,2023-01-23,,,,,,,
REV2479,Product_D,User_131,4.0,excellent quality. five stars. decent for the price.,2023-01-14,,,,,,,
REV2480,Product_E,User_158,4.0,fantastic. excellent quality.,2024-04-15,,,,,,,
REV2481,Product_B,User_197,2.0,broke easily. missing features.,2024-09-30,,,,,,,
REV2482,Product_A,User_192,1.0,poor quality. very disappointed.,2023-06-03,,,,,,,
REV2483,Product_A,User_105,2.0,one star. missing features. some pros and cons.,2023-11-21,,,,,,,
REV2484,Product_C,User_118,1.0,broke easily. poor quality.,2023-05-17,,,,,,,
REV2485,Product_B,User_114,4.0,works perfectly. love this product.,2023-05-21,,,,,,,
REV2486,Product_C,User_136,4.0,best purchase ever. easy to use.,2024-02-05,,,,,,,
REV2487,Product_D,User_190,1.0,awful. difficult to use. neither good nor bad.,2024-12-29,,,,,,,
REV2488,Product_E,User_112,5.0,love this product. fantastic.,2023-04-11,,,,,,,
REV2489,Product_D,User_146,1.0,missing features. waste of money.,2024-08-28,,,,,,,
REV2490,Product_D,User_136,3.0,met expectations. one star.,2023-04-11,,,,,,,
REV2491,Product_C,User_146,1.0,poor quality. customer service was bad.,2024-05-10,,,,,,,
REV2492,Product_D,User_170,1.0,poor quality. waste of money.,2023-01-13,,,,,,,
REV2493,Product_A,User_172,2.0,broke easily. very disappointed.,2023-06-15,,,,,,,
REV2494,Product_D,User_186,1.0,bad experience. poor quality.,2023-06-22,,,,,,,
REV2495,Product_B,User_102,4.0,very satisfied. five stars. could be better.,2023-01-28,,,,,,,
REV2496,Product_D,User_120,1.0,broke easily. does not work.,2023-09-09,,,,,,,
REV2497,Product_B,User_152,1.0,waste of money. worst purchase. decent for the price.,2023-02-13,,,,,,,
REV2498,Product_A,User_199,2.0,worst purchase. does not work.,2024-02-02,,,,,,,
REV2499,Product_D,User_153,1.0,bad experience. broke easily.,2024-06-19,,,,,,,
REV2500,Product_D,User_189,2.0,terrible product. would not recommend.,2023-08-18,,,,,,,
REV2501,Product_D,User_157,1.0,waste of money. worst purchase.,2024-05-16,,,,,,,
REV2502,Product_B,User_136,1.0,difficult to use. waste of money.,2023-05-14,,,,,,,
REV2503,Product_D,User_156,2.0,one star. broke easily.,2024-09-29,,,,,,,
REV2504,Product_D,User_150,5.0,exceeded expectations. fantastic.,2024-04-01,,,,,,,
REV2505,Product_E,User_185,1.0,would not recommend. awful. some pros and cons.,2023-02-28,,,,,,,
REV2506,Product_B,User_197,5.0,wonderful experience. five stars.,2024-02-16,,,,,,,
REV2507,Product_D,User_189,2.0,missing features. difficult to use.,2023-04-14,,,,,,,
REV2508,Product_B,User_174,4.0,five stars. very satisfied.,2023-05-23,,,,,,,
REV2509,Product_B,User_170,3.0,some pros and cons. worst purchase.,2023-12-28,,,,,,,
REV2510,Product_E,User_182,3.0,decent for the price. would not recommend.,2023-09-24,,,,,,,
REV2511,Product_C,User_164,4.0,highly recommend. very satisfied. some pros and cons.,2023-02-18,,,,,,,
REV2512,Product_B,User_125,1.0,would not recommend. would not recommend. could be better.,2023-01-05,,,,,,,
REV2513,Product_B,User_137,1.0,bad experience. worst purchase.,2023-01-15,,,,,,,
REV2514,Product_B,User_177,5.0,wonderful experience. works perfectly. could be better.,2024-12-14,,,,,,,
